Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
641,5.03E-01,3.68E-02,7.3044
642,5.03E-01,3.67E-02,7.2803
643,5.04E-01,3.65E-02,7.2552
644,5.02E-01,3.62E-02,7.2296
645,4.97E-01,3.57E-02,7.2034
646,4.89E-01,3.50E-02,7.1767
647,4.82E-01,3.44E-02,7.1498
648,4.77E-01,3.39E-02,7.1227
649,4.77E-01,3.37E-02,7.0954
650,4.80E-01,3.38E-02,7.0681
651,4.85E-01,3.40E-02,7.0409
652,4.88E-01,3.41E-02,7.014
653,4.86E-01,3.40E-02,6.9878
654,4.78E-01,3.34E-02,6.9624
655,4.61E-01,3.21E-02,6.9382
656,4.47E-01,3.11E-02,6.9154
657,4.50E-01,3.12E-02,6.8939
658,4.71E-01,3.25E-02,6.8734
659,4.87E-01,3.35E-02,6.8538
660,4.94E-01,3.39E-02,6.8352
661,4.99E-01,3.40E-02,6.8176
662,5.01E-01,3.40E-02,6.801
663,5.00E-01,3.39E-02,6.7854
664,4.99E-01,3.37E-02,6.7711
665,4.99E-01,3.36E-02,6.7584
666,4.99E-01,3.36E-02,6.7466
667,4.98E-01,3.35E-02,6.7361
668,4.99E-01,3.35E-02,6.7269
669,4.99E-01,3.35E-02,6.7185
670,4.98E-01,3.34E-02,6.7102
671,4.95E-01,3.33E-02,6.7091
672,4.94E-01,3.33E-02,6.7127
673,4.95E-01,3.33E-02,6.7221
674,4.95E-01,3.34E-02,6.7343
675,4.95E-01,3.35E-02,6.7509
676,4.95E-01,3.36E-02,6.7697
677,4.95E-01,3.37E-02,6.7927
678,4.94E-01,3.37E-02,6.8169
679,4.93E-01,3.38E-02,6.8458
680,4.92E-01,3.39E-02,6.8766
681,4.91E-01,3.40E-02,6.916
682,4.90E-01,3.41E-02,6.9582
683,4.87E-01,3.42E-02,7.014
684,4.84E-01,3.43E-02,7.0839
685,4.72E-01,3.38E-02,7.1745
686,4.46E-01,3.24E-02,7.2866
687,4.21E-01,3.13E-02,7.4193
688,4.12E-01,3.11E-02,7.5524
689,4.18E-01,3.20E-02,7.6525
690,4.29E-01,3.33E-02,7.7658
691,4.35E-01,3.45E-02,7.9184
692,4.35E-01,3.52E-02,8.1056
693,4.29E-01,3.57E-02,8.3312
694,4.24E-01,3.66E-02,8.6216
695,4.29E-01,3.83E-02,8.9099
696,4.39E-01,4.04E-02,9.2071
697,4.48E-01,4.27E-02,9.5308
698,4.47E-01,4.44E-02,9.936
699,4.40E-01,4.56E-02,10.3755
700,4.32E-01,4.68E-02,10.8529
701,4.28E-01,4.87E-02,11.3727
702,4.30E-01,5.10E-02,11.8689
703,4.36E-01,5.40E-02,12.3924
704,4.42E-01,5.71E-02,12.918
705,4.46E-01,5.99E-02,13.463
706,4.48E-01,6.28E-02,14.0138
707,4.49E-01,6.55E-02,14.5797
708,4.51E-01,6.84E-02,15.1548
709,4.53E-01,7.13E-02,15.7355
710,4.54E-01,7.41E-02,16.3298
711,4.54E-01,7.68E-02,16.9473
712,4.53E-01,7.96E-02,17.5716
713,4.50E-01,8.20E-02,18.2085
714,4.46E-01,8.41E-02,18.8478
715,4.29E-01,8.37E-02,19.5061
716,3.99E-01,8.05E-02,20.2359
717,3.60E-01,7.52E-02,21.0064
718,3.24E-01,7.04E-02,21.7334
719,3.10E-01,7.00E-02,22.4735
720,3.23E-01,7.53E-02,23.1891
721,3.51E-01,8.38E-02,23.8566
722,3.69E-01,9.00E-02,24.4534
723,3.65E-01,9.13E-02,25.0566
724,3.46E-01,8.92E-02,25.7404
725,3.37E-01,8.92E-02,26.4415
726,3.37E-01,9.14E-02,27.0892
727,3.40E-01,9.41E-02,27.702
728,3.41E-01,9.65E-02,28.2793
729,3.43E-01,9.87E-02,28.81
730,3.46E-01,1.02E-01,29.3565
731,3.57E-01,1.07E-01,29.8628
732,3.75E-01,1.14E-01,30.3096
733,3.97E-01,1.22E-01,30.7154
734,4.09E-01,1.27E-01,31.1176
735,4.13E-01,1.30E-01,31.5076
736,4.14E-01,1.32E-01,31.8957
737,4.16E-01,1.34E-01,32.2719
738,4.19E-01,1.37E-01,32.6239
739,4.23E-01,1.39E-01,32.9452
740,4.26E-01,1.41E-01,33.2444
741,4.30E-01,1.44E-01,33.5262
742,4.34E-01,1.47E-01,33.7832
743,4.38E-01,1.49E-01,34.0141
744,4.41E-01,1.51E-01,34.2311
745,4.42E-01,1.52E-01,34.4373
746,4.43E-01,1.53E-01,34.6336
747,4.43E-01,1.54E-01,34.822
748,4.43E-01,1.55E-01,35.0028
749,4.41E-01,1.55E-01,35.1679
750,4.39E-01,1.55E-01,35.3165
751,4.38E-01,1.55E-01,35.4455
752,4.39E-01,1.56E-01,35.5723
