Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
838,3.45E-01,1.23E-01,35.8601
839,3.49E-01,1.25E-01,35.9117
840,3.52E-01,1.26E-01,35.962
841,3.53E-01,1.27E-01,36.0101
842,3.54E-01,1.27E-01,36.0563
843,3.55E-01,1.28E-01,36.1019
844,3.56E-01,1.29E-01,36.1483
845,3.58E-01,1.29E-01,36.1934
846,3.60E-01,1.30E-01,36.2384
847,3.60E-01,1.30E-01,36.2809
848,3.55E-01,1.29E-01,36.3221
849,3.49E-01,1.27E-01,36.3635
850,3.44E-01,1.25E-01,36.405
851,3.43E-01,1.25E-01,36.4457
852,3.42E-01,1.25E-01,36.4845
853,3.32E-01,1.21E-01,36.5218
854,3.23E-01,1.18E-01,36.5586
855,3.26E-01,1.19E-01,36.5952
856,3.39E-01,1.24E-01,36.6304
857,3.52E-01,1.28E-01,36.6651
858,3.53E-01,1.29E-01,36.6994
859,3.52E-01,1.29E-01,36.7328
860,3.52E-01,1.29E-01,36.7647
861,3.52E-01,1.29E-01,36.7971
862,3.52E-01,1.30E-01,36.8292
863,3.52E-01,1.29E-01,36.8608
864,3.47E-01,1.28E-01,36.8933
865,3.35E-01,1.23E-01,36.9249
866,3.26E-01,1.20E-01,36.9559
867,3.26E-01,1.20E-01,36.9874
868,3.34E-01,1.23E-01,37.0178
869,3.44E-01,1.27E-01,37.0489
870,3.45E-01,1.27E-01,37.0812
871,3.45E-01,1.28E-01,37.1109
872,3.44E-01,1.27E-01,37.1389
873,3.42E-01,1.27E-01,37.1649
874,3.41E-01,1.26E-01,37.189
875,3.40E-01,1.26E-01,37.214
876,3.40E-01,1.26E-01,37.2386
877,3.40E-01,1.26E-01,37.2637
878,3.40E-01,1.26E-01,37.2866
879,3.38E-01,1.26E-01,37.3085
880,3.35E-01,1.25E-01,37.3313
881,3.34E-01,1.24E-01,37.3501
882,3.35E-01,1.25E-01,37.366
883,3.35E-01,1.25E-01,37.3804
884,3.35E-01,1.25E-01,37.3929
885,3.33E-01,1.24E-01,37.4005
886,3.30E-01,1.23E-01,37.403
887,3.28E-01,1.22E-01,37.4003
888,3.29E-01,1.23E-01,37.4047
889,3.29E-01,1.23E-01,37.4069
890,3.27E-01,1.22E-01,37.3951
