Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
747,3.31E-01,2.88E-02,8.7111
748,3.31E-01,2.89E-02,8.7392
749,3.30E-01,2.89E-02,8.7621
750,3.28E-01,2.88E-02,8.7911
751,3.27E-01,2.89E-02,8.8194
752,3.28E-01,2.90E-02,8.8426
753,3.28E-01,2.91E-02,8.8626
754,3.28E-01,2.92E-02,8.8704
755,3.27E-01,2.92E-02,8.8775
756,3.27E-01,2.93E-02,8.8914
757,3.22E-01,2.89E-02,8.8995
758,3.02E-01,2.71E-02,8.906
759,2.42E-01,2.16E-02,8.9052
760,1.81E-01,1.61E-02,8.9012
761,1.47E-01,1.29E-02,8.8902
762,1.49E-01,1.32E-02,8.8944
763,1.71E-01,1.52E-02,8.9116
764,1.87E-01,1.66E-02,8.9566
765,2.10E-01,1.88E-02,9.0041
766,2.42E-01,2.20E-02,9.0513
767,2.73E-01,2.50E-02,9.0945
768,2.93E-01,2.70E-02,9.1356
769,3.05E-01,2.81E-02,9.1718
770,3.10E-01,2.87E-02,9.2109
771,3.12E-01,2.90E-02,9.2523
772,3.14E-01,2.93E-02,9.2949
773,3.14E-01,2.93E-02,9.3266
774,3.14E-01,2.94E-02,9.356
775,3.13E-01,2.94E-02,9.3814
776,3.14E-01,2.95E-02,9.4024
777,3.14E-01,2.96E-02,9.4314
778,3.14E-01,2.96E-02,9.4563
779,3.13E-01,2.96E-02,9.4767
780,3.12E-01,2.96E-02,9.493
781,3.12E-01,2.97E-02,9.507
782,3.11E-01,2.97E-02,9.519
783,3.10E-01,2.96E-02,9.5308
784,3.09E-01,2.95E-02,9.5434
785,3.08E-01,2.94E-02,9.5568
786,3.05E-01,2.92E-02,9.5699
787,3.01E-01,2.88E-02,9.5827
788,2.96E-01,2.84E-02,9.5949
789,2.92E-01,2.80E-02,9.607
790,2.90E-01,2.78E-02,9.6194
791,2.88E-01,2.77E-02,9.6329
792,2.88E-01,2.77E-02,9.6477
793,2.87E-01,2.78E-02,9.6632
794,2.87E-01,2.78E-02,9.68
795,2.86E-01,2.77E-02,9.6979
796,2.84E-01,2.76E-02,9.7167
797,2.85E-01,2.77E-02,9.7362
798,2.86E-01,2.78E-02,9.7557
799,2.85E-01,2.78E-02,9.7736
800,2.82E-01,2.75E-02,9.7891
801,2.79E-01,2.73E-02,9.8053
802,2.78E-01,2.72E-02,9.8237
803,2.78E-01,2.72E-02,9.838
804,2.78E-01,2.74E-02,9.851
805,2.81E-01,2.77E-02,9.8611
806,2.84E-01,2.81E-02,9.8742
807,2.83E-01,2.81E-02,9.8771
808,2.80E-01,2.78E-02,9.8737
809,2.75E-01,2.73E-02,9.8656
810,2.69E-01,2.67E-02,9.8546
811,2.62E-01,2.59E-02,9.8492
812,2.50E-01,2.46E-02,9.8456
813,2.35E-01,2.31E-02,9.8394
814,2.19E-01,2.14E-02,9.823
815,2.05E-01,1.99E-02,9.8087
816,1.97E-01,1.92E-02,9.8046
817,1.95E-01,1.91E-02,9.8071
818,1.99E-01,1.95E-02,9.8291
819,2.09E-01,2.06E-02,9.8509
820,2.20E-01,2.18E-02,9.8717
821,2.22E-01,2.21E-02,9.8908
822,2.11E-01,2.10E-02,9.9114
823,2.04E-01,2.03E-02,9.932
824,2.11E-01,2.11E-02,9.956
825,2.28E-01,2.28E-02,9.9805
826,2.36E-01,2.38E-02,10.0075
827,2.28E-01,2.29E-02,10.0368
828,2.23E-01,2.24E-02,10.0683
829,2.21E-01,2.23E-02,10.1009
830,2.23E-01,2.26E-02,10.1339
831,2.27E-01,2.30E-02,10.1666
832,2.28E-01,2.32E-02,10.1983
833,2.30E-01,2.35E-02,10.2288
834,2.36E-01,2.41E-02,10.2585
835,2.42E-01,2.49E-02,10.2877
836,2.48E-01,2.56E-02,10.3167
837,2.51E-01,2.60E-02,10.3462
838,2.54E-01,2.64E-02,10.377
839,2.57E-01,2.68E-02,10.4082
840,2.59E-01,2.70E-02,10.4374
841,2.61E-01,2.73E-02,10.4645
842,2.61E-01,2.74E-02,10.4911
843,2.61E-01,2.75E-02,10.5191
844,2.62E-01,2.77E-02,10.5484
845,2.64E-01,2.79E-02,10.5744
846,2.65E-01,2.81E-02,10.5985
847,2.65E-01,2.82E-02,10.6216
848,2.62E-01,2.79E-02,10.6442
849,2.57E-01,2.74E-02,10.6652
850,2.54E-01,2.71E-02,10.6847
851,2.52E-01,2.70E-02,10.7042
852,2.52E-01,2.70E-02,10.7234
853,2.45E-01,2.62E-02,10.7422
854,2.38E-01,2.56E-02,10.7608
855,2.40E-01,2.58E-02,10.7788
856,2.48E-01,2.68E-02,10.7962
857,2.58E-01,2.79E-02,10.8132
858,2.59E-01,2.81E-02,10.8302
859,2.59E-01,2.81E-02,10.8472
860,2.58E-01,2.80E-02,10.8641
861,2.58E-01,2.81E-02,10.8804
