Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
584,4.23E-01,3.13E-02,7.4063
585,4.19E-01,3.09E-02,7.3636
586,4.15E-01,3.04E-02,7.3253
587,4.05E-01,2.95E-02,7.2909
588,3.92E-01,2.85E-02,7.2603
589,3.79E-01,2.74E-02,7.2329
590,3.79E-01,2.73E-02,7.2083
591,3.85E-01,2.76E-02,7.1864
592,3.93E-01,2.81E-02,7.1665
593,3.94E-01,2.81E-02,7.148
594,3.94E-01,2.80E-02,7.1306
595,3.95E-01,2.81E-02,7.1136
596,3.98E-01,2.82E-02,7.0965
597,4.00E-01,2.83E-02,7.0791
598,4.01E-01,2.83E-02,7.0608
599,4.02E-01,2.83E-02,7.0413
600,4.02E-01,2.83E-02,7.0206
601,4.02E-01,2.82E-02,6.9983
602,4.03E-01,2.82E-02,6.9743
603,4.06E-01,2.84E-02,6.9483
604,4.09E-01,2.84E-02,6.9201
605,4.09E-01,2.84E-02,6.89
606,4.08E-01,2.81E-02,6.8581
607,4.06E-01,2.78E-02,6.8244
608,4.04E-01,2.75E-02,6.7884
609,4.02E-01,2.72E-02,6.7506
610,4.00E-01,2.69E-02,6.7117
611,3.99E-01,2.66E-02,6.672
612,3.98E-01,2.64E-02,6.6318
613,3.96E-01,2.61E-02,6.5917
614,3.93E-01,2.57E-02,6.5518
615,3.91E-01,2.54E-02,6.5128
616,3.89E-01,2.51E-02,6.4752
617,3.90E-01,2.50E-02,6.4393
618,3.92E-01,2.50E-02,6.4055
619,3.96E-01,2.51E-02,6.3741
620,3.98E-01,2.51E-02,6.3456
621,3.97E-01,2.50E-02,6.3202
622,3.94E-01,2.47E-02,6.2982
623,3.91E-01,2.45E-02,6.2793
624,3.88E-01,2.42E-02,6.2634
625,3.86E-01,2.40E-02,6.2501
626,3.85E-01,2.39E-02,6.2388
627,3.83E-01,2.38E-02,6.2292
628,3.82E-01,2.37E-02,6.2205
629,3.80E-01,2.36E-02,6.2123
630,3.79E-01,2.35E-02,6.2041
631,3.80E-01,2.35E-02,6.1956
632,3.81E-01,2.36E-02,6.1863
633,3.82E-01,2.36E-02,6.1755
634,3.83E-01,2.37E-02,6.163
635,3.84E-01,2.37E-02,6.1484
636,3.85E-01,2.37E-02,6.1314
637,3.86E-01,2.38E-02,6.1122
638,3.86E-01,2.37E-02,6.0908
639,3.85E-01,2.35E-02,6.0676
640,3.82E-01,2.32E-02,6.043
641,3.80E-01,2.30E-02,6.017
642,3.81E-01,2.28E-02,5.9895
643,3.82E-01,2.27E-02,5.9605
644,3.80E-01,2.25E-02,5.9301
645,3.76E-01,2.21E-02,5.8985
646,3.70E-01,2.16E-02,5.8658
647,3.65E-01,2.12E-02,5.8321
648,3.61E-01,2.09E-02,5.7974
649,3.61E-01,2.07E-02,5.7617
650,3.63E-01,2.07E-02,5.725
651,3.66E-01,2.08E-02,5.6877
652,3.69E-01,2.08E-02,5.65
653,3.68E-01,2.07E-02,5.612
654,3.62E-01,2.03E-02,5.574
655,3.49E-01,1.94E-02,5.5365
656,3.38E-01,1.88E-02,5.4996
657,3.40E-01,1.87E-02,5.4633
658,3.55E-01,1.94E-02,5.4275
659,3.68E-01,1.99E-02,5.3924
660,3.73E-01,2.01E-02,5.358
661,3.77E-01,2.01E-02,5.3245
662,3.78E-01,2.00E-02,5.292
663,3.77E-01,1.98E-02,5.2608
664,3.76E-01,1.96E-02,5.2311
665,3.77E-01,1.95E-02,5.2032
666,3.76E-01,1.94E-02,5.1767
667,3.76E-01,1.93E-02,5.1522
668,3.76E-01,1.92E-02,5.1299
669,3.76E-01,1.91E-02,5.1099
670,3.75E-01,1.91E-02,5.0912
671,3.73E-01,1.90E-02,5.0765
672,3.72E-01,1.89E-02,5.0698
673,3.73E-01,1.89E-02,5.0675
674,3.73E-01,1.90E-02,5.073
675,3.73E-01,1.90E-02,5.0821
676,3.73E-01,1.91E-02,5.0986
677,3.72E-01,1.91E-02,5.1171
678,3.72E-01,1.92E-02,5.1423
679,3.71E-01,1.92E-02,5.1688
680,3.71E-01,1.93E-02,5.2037
681,3.70E-01,1.94E-02,5.2411
682,3.69E-01,1.95E-02,5.2888
683,3.67E-01,1.96E-02,5.3414
684,3.64E-01,1.97E-02,5.4112
685,3.55E-01,1.95E-02,5.4976
686,3.36E-01,1.88E-02,5.6001
687,3.17E-01,1.82E-02,5.7192
688,3.10E-01,1.82E-02,5.8444
689,3.15E-01,1.87E-02,5.9499
690,3.23E-01,1.96E-02,6.0598
691,3.28E-01,2.03E-02,6.2054
692,3.27E-01,2.09E-02,6.3776
693,3.23E-01,2.13E-02,6.5775
694,3.20E-01,2.18E-02,6.8359
695,3.23E-01,2.29E-02,7.091
696,3.31E-01,2.43E-02,7.3578
697,3.37E-01,2.58E-02,7.6526
698,3.37E-01,2.70E-02,8.0103
699,3.31E-01,2.78E-02,8.3894
700,3.25E-01,2.86E-02,8.8012
701,3.22E-01,2.98E-02,9.2511
702,3.24E-01,3.14E-02,9.6935
703,3.28E-01,3.33E-02,10.1518
704,3.32E-01,3.53E-02,10.6183
705,3.35E-01,3.72E-02,11.1051
706,3.37E-01,3.91E-02,11.6018
707,3.38E-01,4.10E-02,12.1181
708,3.39E-01,4.29E-02,12.6455
709,3.40E-01,4.49E-02,13.1921
710,3.41E-01,4.68E-02,13.7371
711,3.41E-01,4.88E-02,14.3162
712,3.40E-01,5.08E-02,14.9489
713,3.38E-01,5.27E-02,15.6078
714,3.35E-01,5.44E-02,16.2285
715,3.23E-01,5.45E-02,16.8787
716,3.00E-01,5.28E-02,17.5696
717,2.72E-01,4.96E-02,18.2682
718,2.45E-01,4.67E-02,19.1064
719,2.34E-01,4.68E-02,19.9899
720,2.43E-01,5.07E-02,20.8177
721,2.64E-01,5.70E-02,21.5592
722,2.78E-01,6.19E-02,22.3084
723,2.75E-01,6.34E-02,23.0959
724,2.61E-01,6.25E-02,23.9137
725,2.54E-01,6.29E-02,24.7548
726,2.54E-01,6.51E-02,25.6001
727,2.56E-01,6.77E-02,26.4256
728,2.57E-01,7.01E-02,27.2295
729,2.58E-01,7.22E-02,28.0135
730,2.61E-01,7.50E-02,28.7913
731,2.68E-01,7.94E-02,29.5907
732,2.81E-01,8.54E-02,30.3619
733,2.97E-01,9.24E-02,31.0928
734,3.06E-01,9.74E-02,31.7832
735,3.10E-01,1.00E-01,32.4271
736,3.10E-01,1.02E-01,33.05
737,3.11E-01,1.05E-01,33.6913
738,3.14E-01,1.08E-01,34.2927
739,3.16E-01,1.10E-01,34.883
740,3.18E-01,1.13E-01,35.4472
741,3.22E-01,1.16E-01,35.9601
742,3.24E-01,1.18E-01,36.4516
743,3.27E-01,1.21E-01,36.8626
744,3.30E-01,1.23E-01,37.2401
745,3.31E-01,1.24E-01,37.6293
746,3.31E-01,1.26E-01,37.9789
747,3.31E-01,1.27E-01,38.3158
748,3.31E-01,1.28E-01,38.6382
749,3.30E-01,1.28E-01,38.9377
750,3.28E-01,1.29E-01,39.2134
751,3.27E-01,1.29E-01,39.4687
752,3.28E-01,1.30E-01,39.6969
753,3.28E-01,1.31E-01,39.9044
754,3.28E-01,1.32E-01,40.0955
755,3.27E-01,1.32E-01,40.2789
756,3.27E-01,1.32E-01,40.4654
757,3.22E-01,1.31E-01,40.6619
758,3.02E-01,1.23E-01,40.8815
759,2.42E-01,9.94E-02,41.1014
760,1.81E-01,7.48E-02,41.2641
761,1.47E-01,6.06E-02,41.3053
762,1.49E-01,6.16E-02,41.3016
763,1.71E-01,7.08E-02,41.3001
764,1.87E-01,7.71E-02,41.3267
765,2.10E-01,8.67E-02,41.387
766,2.42E-01,1.00E-01,41.4705
767,2.73E-01,1.13E-01,41.5635
768,2.93E-01,1.22E-01,41.6492
769,3.05E-01,1.27E-01,41.733
770,3.10E-01,1.30E-01,41.8093
771,3.12E-01,1.31E-01,41.8826
772,3.14E-01,1.32E-01,41.9452
773,3.14E-01,1.32E-01,42.0096
774,3.14E-01,1.32E-01,42.0676
775,3.13E-01,1.32E-01,42.1285
776,3.14E-01,1.32E-01,42.1832
777,3.14E-01,1.33E-01,42.2402
778,3.14E-01,1.33E-01,42.2926
779,3.13E-01,1.32E-01,42.3477
780,3.12E-01,1.32E-01,42.4027
781,3.12E-01,1.32E-01,42.4542
782,3.11E-01,1.32E-01,42.5004
783,3.10E-01,1.32E-01,42.5433
784,3.09E-01,1.32E-01,42.5856
785,3.08E-01,1.31E-01,42.6285
786,3.05E-01,1.30E-01,42.6702
787,3.01E-01,1.29E-01,42.7109
788,2.96E-01,1.27E-01,42.7515
789,2.92E-01,1.25E-01,42.7918
790,2.90E-01,1.24E-01,42.832
791,2.88E-01,1.24E-01,42.8731
792,2.88E-01,1.23E-01,42.9152
793,2.87E-01,1.23E-01,42.9578
794,2.87E-01,1.23E-01,43.0025
795,2.86E-01,1.23E-01,43.0466
796,2.84E-01,1.22E-01,43.0909
797,2.85E-01,1.23E-01,43.1368
798,2.86E-01,1.23E-01,43.1838
799,2.85E-01,1.23E-01,43.2309
800,2.82E-01,1.22E-01,43.2766
801,2.79E-01,1.21E-01,43.3207
802,2.78E-01,1.20E-01,43.3627
803,2.78E-01,1.20E-01,43.4049
804,2.78E-01,1.21E-01,43.4495
805,2.81E-01,1.22E-01,43.4927
806,2.84E-01,1.23E-01,43.539
807,2.83E-01,1.24E-01,43.5742
808,2.80E-01,1.22E-01,43.6042
809,2.75E-01,1.20E-01,43.6357
810,2.69E-01,1.18E-01,43.6681
811,2.62E-01,1.15E-01,43.6926
812,2.50E-01,1.09E-01,43.7153
813,2.35E-01,1.03E-01,43.7444
814,2.19E-01,9.59E-02,43.7715
815,2.05E-01,8.95E-02,43.7965
816,1.97E-01,8.63E-02,43.8216
817,1.95E-01,8.55E-02,43.8463
818,1.99E-01,8.73E-02,43.8734
819,2.09E-01,9.16E-02,43.9034
820,2.20E-01,9.65E-02,43.9382
821,2.22E-01,9.77E-02,43.9734
822,2.11E-01,9.30E-02,44.0126
823,2.04E-01,8.99E-02,44.0511
824,2.11E-01,9.30E-02,44.0897
825,2.28E-01,1.00E-01,44.1311
826,2.36E-01,1.05E-01,44.1743
827,2.28E-01,1.01E-01,44.2205
828,2.23E-01,9.86E-02,44.2703
829,2.21E-01,9.81E-02,44.3217
830,2.23E-01,9.91E-02,44.3757
831,2.27E-01,1.01E-01,44.4313
832,2.28E-01,1.01E-01,44.4871
833,2.30E-01,1.03E-01,44.5424
834,2.36E-01,1.05E-01,44.5982
835,2.42E-01,1.08E-01,44.653
836,2.48E-01,1.11E-01,44.7079
837,2.51E-01,1.12E-01,44.7649
838,2.54E-01,1.14E-01,44.8248
839,2.57E-01,1.15E-01,44.8863
840,2.59E-01,1.16E-01,44.9435
841,2.61E-01,1.17E-01,44.996
842,2.61E-01,1.18E-01,45.0451
843,2.61E-01,1.18E-01,45.0954
844,2.62E-01,1.18E-01,45.1506
845,2.64E-01,1.19E-01,45.2016
846,2.65E-01,1.20E-01,45.2484
847,2.65E-01,1.20E-01,45.2933
848,2.62E-01,1.19E-01,45.3387
849,2.57E-01,1.17E-01,45.382
850,2.54E-01,1.15E-01,45.4233
851,2.52E-01,1.15E-01,45.4641
852,2.52E-01,1.15E-01,45.5028
853,2.45E-01,1.11E-01,45.5423
854,2.38E-01,1.08E-01,45.5805
855,2.40E-01,1.09E-01,45.6165
856,2.48E-01,1.13E-01,45.6517
857,2.58E-01,1.18E-01,45.6848
858,2.59E-01,1.18E-01,45.7185
