Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
781,3.12E-01,5.99E-02,19.1975
782,3.11E-01,5.98E-02,19.2442
783,3.10E-01,5.98E-02,19.29
784,3.09E-01,5.97E-02,19.3348
785,3.08E-01,5.96E-02,19.3791
786,3.05E-01,5.93E-02,19.423
787,3.01E-01,5.87E-02,19.4668
788,2.96E-01,5.79E-02,19.5119
789,2.92E-01,5.73E-02,19.5573
790,2.90E-01,5.69E-02,19.6016
791,2.88E-01,5.67E-02,19.6445
792,2.88E-01,5.66E-02,19.6857
793,2.87E-01,5.66E-02,19.7249
794,2.87E-01,5.66E-02,19.7625
795,2.86E-01,5.65E-02,19.7975
796,2.84E-01,5.64E-02,19.8308
797,2.85E-01,5.66E-02,19.8632
798,2.86E-01,5.69E-02,19.8955
799,2.85E-01,5.69E-02,19.9325
800,2.82E-01,5.63E-02,19.9646
801,2.79E-01,5.59E-02,19.9982
802,2.78E-01,5.58E-02,20.0304
803,2.78E-01,5.59E-02,20.0715
804,2.78E-01,5.60E-02,20.1113
805,2.81E-01,5.66E-02,20.1492
806,2.84E-01,5.71E-02,20.1836
807,2.83E-01,5.72E-02,20.2326
808,2.80E-01,5.67E-02,20.2904
809,2.75E-01,5.58E-02,20.3563
810,2.69E-01,5.49E-02,20.4431
811,2.62E-01,5.36E-02,20.5152
812,2.50E-01,5.14E-02,20.5895
813,2.35E-01,4.86E-02,20.6723
814,2.19E-01,4.55E-02,20.7618
815,2.05E-01,4.27E-02,20.8232
816,1.97E-01,4.12E-02,20.8689
817,1.95E-01,4.09E-02,20.9052
818,1.99E-01,4.17E-02,20.9333
819,2.09E-01,4.37E-02,20.9431
820,2.20E-01,4.59E-02,20.9539
821,2.22E-01,4.64E-02,20.9689
822,2.11E-01,4.43E-02,20.9892
823,2.04E-01,4.29E-02,21.0099
824,2.11E-01,4.44E-02,21.0336
825,2.28E-01,4.77E-02,21.0516
826,2.36E-01,4.96E-02,21.0699
827,2.28E-01,4.81E-02,21.0848
828,2.23E-01,4.70E-02,21.1003
829,2.21E-01,4.68E-02,21.109
830,2.23E-01,4.72E-02,21.1177
831,2.27E-01,4.79E-02,21.1272
832,2.28E-01,4.83E-02,21.1386
833,2.30E-01,4.88E-02,21.1526
834,2.36E-01,5.00E-02,21.1694
835,2.42E-01,5.13E-02,21.1863
836,2.48E-01,5.25E-02,21.2038
837,2.51E-01,5.32E-02,21.2211
838,2.54E-01,5.39E-02,21.2367
839,2.57E-01,5.46E-02,21.2528
840,2.59E-01,5.50E-02,21.2705
841,2.61E-01,5.54E-02,21.2898
842,2.61E-01,5.56E-02,21.3078
843,2.61E-01,5.57E-02,21.3231
844,2.62E-01,5.59E-02,21.3397
845,2.64E-01,5.62E-02,21.3588
846,2.65E-01,5.66E-02,21.3786
847,2.65E-01,5.66E-02,21.3999
848,2.62E-01,5.61E-02,21.4229
849,2.57E-01,5.51E-02,21.4467
850,2.54E-01,5.45E-02,21.4712
851,2.52E-01,5.43E-02,21.4972
852,2.52E-01,5.43E-02,21.5236
853,2.45E-01,5.28E-02,21.5496
854,2.38E-01,5.14E-02,21.5755
855,2.40E-01,5.17E-02,21.6021
856,2.48E-01,5.36E-02,21.6278
857,2.58E-01,5.58E-02,21.6531
858,2.59E-01,5.61E-02,21.6797
859,2.59E-01,5.61E-02,21.7067
860,2.58E-01,5.61E-02,21.733
861,2.58E-01,5.61E-02,21.7591
862,2.59E-01,5.63E-02,21.7866
863,2.58E-01,5.63E-02,21.8126
864,2.55E-01,5.57E-02,21.8377
865,2.47E-01,5.39E-02,21.8633
866,2.40E-01,5.25E-02,21.8896
867,2.39E-01,5.23E-02,21.9163
868,2.44E-01,5.36E-02,21.9444
869,2.52E-01,5.53E-02,21.9729
870,2.53E-01,5.57E-02,22.0035
871,2.53E-01,5.58E-02,22.0347
872,2.53E-01,5.56E-02,22.0659
873,2.51E-01,5.55E-02,22.0972
874,2.50E-01,5.53E-02,22.1269
875,2.50E-01,5.52E-02,22.154
876,2.50E-01,5.53E-02,22.1805
877,2.50E-01,5.54E-02,22.2065
878,2.49E-01,5.54E-02,22.2319
879,2.48E-01,5.52E-02,22.2576
880,2.46E-01,5.48E-02,22.2896
881,2.45E-01,5.47E-02,22.3218
882,2.45E-01,5.49E-02,22.3556
883,2.46E-01,5.51E-02,22.3889
884,2.46E-01,5.52E-02,22.4238
885,2.44E-01,5.49E-02,22.4579
886,2.42E-01,5.45E-02,22.4965
887,2.41E-01,5.42E-02,22.5324
888,2.41E-01,5.44E-02,22.5717
889,2.41E-01,5.45E-02,22.6098
890,2.40E-01,5.43E-02,22.661
891,2.36E-01,5.35E-02,22.7256
892,2.28E-01,5.20E-02,22.8067
893,2.18E-01,4.98E-02,22.9074
894,2.06E-01,4.72E-02,23.0071
895,1.91E-01,4.42E-02,23.0948
896,1.76E-01,4.09E-02,23.1952
897,1.66E-01,3.86E-02,23.2775
898,1.56E-01,3.64E-02,23.3357
899,1.52E-01,3.54E-02,23.3637
900,1.50E-01,3.50E-02,23.3714
901,1.52E-01,3.55E-02,23.3968
902,1.62E-01,3.78E-02,23.4252
903,1.74E-01,4.06E-02,23.4341
904,1.85E-01,4.31E-02,23.4422
905,1.88E-01,4.40E-02,23.4757
906,1.76E-01,4.14E-02,23.5159
907,1.62E-01,3.83E-02,23.5672
908,1.51E-01,3.58E-02,23.6267
909,1.47E-01,3.49E-02,23.6854
910,1.48E-01,3.52E-02,23.759
911,1.51E-01,3.58E-02,23.8222
912,1.50E-01,3.56E-02,23.8599
913,1.46E-01,3.48E-02,23.8919
914,1.43E-01,3.42E-02,23.9493
915,1.38E-01,3.32E-02,23.9908
916,1.44E-01,3.45E-02,23.9981
917,1.43E-01,3.43E-02,23.9638
918,1.53E-01,3.66E-02,23.9185
919,1.62E-01,3.85E-02,23.8555
920,1.72E-01,4.09E-02,23.8233
921,1.75E-01,4.18E-02,23.8609
922,1.72E-01,4.12E-02,23.9475
923,1.68E-01,4.02E-02,24.0094
924,1.64E-01,3.94E-02,24.0415
925,1.61E-01,3.87E-02,24.1091
926,1.56E-01,3.76E-02,24.1942
