Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
2107,2.65E-02,5.92E-03,22.3336
2108,2.64E-02,5.92E-03,22.3453
2109,2.63E-02,5.91E-03,22.3803
2110,2.62E-02,5.89E-03,22.4025
2111,2.61E-02,5.85E-03,22.4209
2112,2.59E-02,5.82E-03,22.4412
2113,2.59E-02,5.80E-03,22.4642
2114,2.58E-02,5.79E-03,22.4848
2115,2.57E-02,5.79E-03,22.513
2116,2.56E-02,5.79E-03,22.5605
2117,2.55E-02,5.80E-03,22.6015
2118,2.55E-02,5.79E-03,22.6293
2119,2.54E-02,5.76E-03,22.6526
2120,2.55E-02,5.75E-03,22.6897
2121,2.56E-02,5.79E-03,22.7405
2122,2.58E-02,5.87E-03,22.8009
2123,2.60E-02,5.93E-03,22.8505
2124,2.61E-02,5.98E-03,22.8972
2125,2.63E-02,6.03E-03,22.9467
2126,2.64E-02,6.09E-03,23.0353
2127,2.67E-02,6.15E-03,23.1129
2128,2.69E-02,6.23E-03,23.184
2129,2.72E-02,6.33E-03,23.2559
2130,2.75E-02,6.43E-03,23.3239
2131,2.77E-02,6.48E-03,23.3678
2132,2.78E-02,6.51E-03,23.3973
2133,2.79E-02,6.52E-03,23.4221
2134,2.80E-02,6.56E-03,23.4288
2135,2.82E-02,6.61E-03,23.4067
2136,2.83E-02,6.64E-03,23.3712
2137,2.85E-02,6.66E-03,23.3528
2138,2.86E-02,6.67E-03,23.3471
2139,2.88E-02,6.69E-03,23.3488
2140,2.88E-02,6.70E-03,23.3547
2141,2.89E-02,6.72E-03,23.3483
2142,2.89E-02,6.74E-03,23.3512
2143,2.89E-02,6.75E-03,23.3456
2144,2.89E-02,6.76E-03,23.3387
2145,2.89E-02,6.76E-03,23.331
2146,2.88E-02,6.74E-03,23.3375
2147,2.86E-02,6.69E-03,23.3393
2148,2.83E-02,6.62E-03,23.3294
2149,2.81E-02,6.56E-03,23.3157
2150,2.78E-02,6.49E-03,23.3007
2151,2.77E-02,6.45E-03,23.2872
2152,2.77E-02,6.44E-03,23.2784
2153,2.78E-02,6.46E-03,23.2753
2154,2.80E-02,6.51E-03,23.2744
2155,2.83E-02,6.57E-03,23.2697
2156,2.86E-02,6.64E-03,23.2578
2157,2.87E-02,6.69E-03,23.2389
2158,2.88E-02,6.70E-03,23.2147
2159,2.86E-02,6.67E-03,23.1887
2160,2.83E-02,6.58E-03,23.1675
2161,2.80E-02,6.48E-03,23.1555
2162,2.77E-02,6.39E-03,23.1531
2163,2.75E-02,6.33E-03,23.1527
2164,2.75E-02,6.32E-03,23.1508
2165,2.75E-02,6.36E-03,23.1466
2166,2.77E-02,6.43E-03,23.1427
2167,2.79E-02,6.49E-03,23.1374
2168,2.81E-02,6.53E-03,23.1331
2169,2.83E-02,6.56E-03,23.1394
2170,2.84E-02,6.57E-03,23.1629
2171,2.85E-02,6.57E-03,23.1877
2172,2.84E-02,6.55E-03,23.196
