Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
662,5.01E-01,4.55E-02,9.0808
663,5.00E-01,4.52E-02,9.05
664,4.99E-01,4.50E-02,9.0203
665,4.99E-01,4.48E-02,8.9913
666,4.99E-01,4.46E-02,8.9628
667,4.98E-01,4.44E-02,8.9348
668,4.99E-01,4.43E-02,8.9058
669,4.99E-01,4.42E-02,8.8822
670,4.98E-01,4.41E-02,8.8652
671,4.95E-01,4.38E-02,8.8539
672,4.94E-01,4.38E-02,8.8473
673,4.95E-01,4.38E-02,8.8466
674,4.95E-01,4.38E-02,8.8503
675,4.95E-01,4.38E-02,8.8593
676,4.95E-01,4.39E-02,8.8699
677,4.95E-01,4.40E-02,8.8856
678,4.94E-01,4.40E-02,8.9043
679,4.93E-01,4.40E-02,8.9289
680,4.92E-01,4.41E-02,8.96
681,4.91E-01,4.42E-02,9.0001
682,4.90E-01,4.44E-02,9.0561
683,4.87E-01,4.45E-02,9.1279
684,4.84E-01,4.46E-02,9.2182
685,4.72E-01,4.40E-02,9.3239
686,4.46E-01,4.22E-02,9.4756
687,4.21E-01,4.07E-02,9.6671
688,4.12E-01,4.07E-02,9.8652
689,4.18E-01,4.20E-02,10.0421
690,4.29E-01,4.39E-02,10.2267
691,4.35E-01,4.55E-02,10.4561
692,4.35E-01,4.65E-02,10.7136
693,4.29E-01,4.72E-02,11.0008
694,4.24E-01,4.82E-02,11.3549
695,4.29E-01,5.02E-02,11.6932
696,4.39E-01,5.28E-02,12.0306
697,4.48E-01,5.55E-02,12.3855
698,4.47E-01,5.72E-02,12.8044
699,4.40E-01,5.82E-02,13.2439
700,4.32E-01,5.92E-02,13.718
701,4.28E-01,6.08E-02,14.1997
702,4.30E-01,6.31E-02,14.6857
703,4.36E-01,6.61E-02,15.1653
704,4.42E-01,6.92E-02,15.6548
705,4.46E-01,7.19E-02,16.1442
706,4.48E-01,7.45E-02,16.64
707,4.49E-01,7.71E-02,17.138
708,4.51E-01,7.96E-02,17.6411
709,4.53E-01,8.22E-02,18.1449
710,4.54E-01,8.46E-02,18.6436
711,4.54E-01,8.70E-02,19.1623
712,4.53E-01,8.92E-02,19.701
713,4.50E-01,9.11E-02,20.2558
714,4.46E-01,9.26E-02,20.8228
715,4.29E-01,9.14E-02,21.3821
716,3.99E-01,8.71E-02,21.9384
717,3.60E-01,8.07E-02,22.5012
718,3.24E-01,7.47E-02,23.073
719,3.10E-01,7.37E-02,23.6456
720,3.23E-01,7.86E-02,24.2074
721,3.51E-01,8.71E-02,24.7743
722,3.69E-01,9.31E-02,25.3048
723,3.65E-01,9.39E-02,25.7917
724,3.46E-01,9.11E-02,26.2929
725,3.37E-01,9.05E-02,26.8365
726,3.37E-01,9.23E-02,27.3686
727,3.40E-01,9.46E-02,27.8545
728,3.41E-01,9.67E-02,28.3129
729,3.43E-01,9.85E-02,28.7484
730,3.46E-01,1.01E-01,29.1718
731,3.57E-01,1.05E-01,29.5763
732,3.75E-01,1.12E-01,29.936
733,3.97E-01,1.20E-01,30.2683
734,4.09E-01,1.25E-01,30.5893
735,4.13E-01,1.28E-01,30.9029
736,4.14E-01,1.29E-01,31.2116
737,4.16E-01,1.31E-01,31.5074
738,4.19E-01,1.33E-01,31.7866
739,4.23E-01,1.35E-01,32.0519
740,4.26E-01,1.37E-01,32.2995
741,4.30E-01,1.40E-01,32.534
742,4.34E-01,1.42E-01,32.7575
743,4.38E-01,1.44E-01,32.9686
744,4.41E-01,1.46E-01,33.1684
745,4.42E-01,1.47E-01,33.357
746,4.43E-01,1.49E-01,33.5345
747,4.43E-01,1.49E-01,33.703
748,4.43E-01,1.50E-01,33.8612
749,4.41E-01,1.50E-01,34.0085
750,4.39E-01,1.50E-01,34.1471
751,4.38E-01,1.50E-01,34.2761
752,4.39E-01,1.51E-01,34.3926
753,4.40E-01,1.52E-01,34.5053
754,4.39E-01,1.52E-01,34.6052
755,4.39E-01,1.52E-01,34.6969
756,4.38E-01,1.52E-01,34.775
757,4.31E-01,1.50E-01,34.8483
758,4.03E-01,1.41E-01,34.9382
759,3.22E-01,1.13E-01,35.0795
760,2.41E-01,8.50E-02,35.3434
761,1.95E-01,6.94E-02,35.6089
762,1.99E-01,7.11E-02,35.6803
763,2.29E-01,8.16E-02,35.6267
764,2.50E-01,8.90E-02,35.6498
765,2.81E-01,1.00E-01,35.6428
766,3.25E-01,1.16E-01,35.6068
767,3.66E-01,1.30E-01,35.5808
768,3.93E-01,1.40E-01,35.5792
769,4.09E-01,1.45E-01,35.5956
770,4.16E-01,1.48E-01,35.6221
771,4.19E-01,1.49E-01,35.6556
772,4.21E-01,1.50E-01,35.6911
773,4.21E-01,1.50E-01,35.7261
774,4.21E-01,1.50E-01,35.7612
775,4.21E-01,1.51E-01,35.7985
776,4.21E-01,1.51E-01,35.8341
777,4.21E-01,1.51E-01,35.8701
778,4.21E-01,1.51E-01,35.9055
779,4.20E-01,1.51E-01,35.9436
780,4.19E-01,1.51E-01,35.9802
781,4.19E-01,1.51E-01,36.0193
782,4.18E-01,1.51E-01,36.0573
783,4.16E-01,1.50E-01,36.0975
784,4.15E-01,1.50E-01,36.1386
785,4.13E-01,1.49E-01,36.1785
786,4.10E-01,1.48E-01,36.2175
787,4.04E-01,1.46E-01,36.2559
788,3.98E-01,1.44E-01,36.2947
789,3.92E-01,1.42E-01,36.3335
790,3.88E-01,1.41E-01,36.3717
791,3.86E-01,1.40E-01,36.409
792,3.85E-01,1.40E-01,36.4453
793,3.85E-01,1.40E-01,36.4808
794,3.85E-01,1.40E-01,36.515
795,3.83E-01,1.40E-01,36.5476
796,3.82E-01,1.39E-01,36.5784
797,3.82E-01,1.40E-01,36.6077
798,3.83E-01,1.40E-01,36.6363
799,3.83E-01,1.40E-01,36.6652
800,3.78E-01,1.39E-01,36.6947
801,3.74E-01,1.37E-01,36.7267
802,3.73E-01,1.37E-01,36.762
803,3.73E-01,1.37E-01,36.7999
804,3.74E-01,1.37E-01,36.8317
805,3.78E-01,1.39E-01,36.8643
806,3.81E-01,1.40E-01,36.8966
807,3.81E-01,1.40E-01,36.9302
808,3.76E-01,1.39E-01,36.9759
809,3.69E-01,1.36E-01,37.0206
810,3.61E-01,1.33E-01,37.0625
811,3.51E-01,1.30E-01,37.1086
812,3.35E-01,1.24E-01,37.1523
813,3.14E-01,1.17E-01,37.1986
814,2.93E-01,1.09E-01,37.2443
815,2.73E-01,1.02E-01,37.2979
816,2.63E-01,9.82E-02,37.343
817,2.61E-01,9.75E-02,37.3853
818,2.66E-01,9.95E-02,37.4239
819,2.79E-01,1.04E-01,37.4515
820,2.94E-01,1.10E-01,37.4797
821,2.97E-01,1.11E-01,37.5075
822,2.82E-01,1.05E-01,37.5364
823,2.73E-01,1.02E-01,37.5619
824,2.83E-01,1.06E-01,37.5871
825,3.05E-01,1.15E-01,37.6119
826,3.17E-01,1.19E-01,37.6341
827,3.05E-01,1.15E-01,37.6544
828,2.98E-01,1.12E-01,37.6723
829,2.97E-01,1.12E-01,37.689
830,3.00E-01,1.13E-01,37.7052
831,3.04E-01,1.14E-01,37.7216
832,3.06E-01,1.15E-01,37.7383
833,3.09E-01,1.17E-01,37.7566
834,3.16E-01,1.19E-01,37.7753
835,3.26E-01,1.23E-01,37.7969
836,3.33E-01,1.26E-01,37.8185
837,3.37E-01,1.27E-01,37.8373
838,3.42E-01,1.29E-01,37.8524
839,3.46E-01,1.31E-01,37.8653
840,3.48E-01,1.32E-01,37.8808
841,3.50E-01,1.33E-01,37.9
842,3.51E-01,1.33E-01,37.9212
843,3.52E-01,1.33E-01,37.9413
844,3.53E-01,1.34E-01,37.9587
845,3.55E-01,1.35E-01,37.9785
846,3.57E-01,1.35E-01,37.9991
847,3.57E-01,1.35E-01,38.0214
848,3.53E-01,1.34E-01,38.0452
849,3.46E-01,1.31E-01,38.0679
850,3.42E-01,1.30E-01,38.0917
851,3.40E-01,1.29E-01,38.1164
852,3.40E-01,1.29E-01,38.142
853,3.29E-01,1.25E-01,38.1672
854,3.21E-01,1.22E-01,38.1924
855,3.23E-01,1.23E-01,38.2171
856,3.35E-01,1.28E-01,38.2414
857,3.48E-01,1.33E-01,38.2664
858,3.50E-01,1.34E-01,38.2911
859,3.49E-01,1.33E-01,38.3146
860,3.48E-01,1.33E-01,38.3376
861,3.48E-01,1.33E-01,38.3608
862,3.49E-01,1.34E-01,38.3849
863,3.49E-01,1.34E-01,38.4088
864,3.44E-01,1.32E-01,38.4321
865,3.32E-01,1.27E-01,38.4553
866,3.23E-01,1.24E-01,38.478
867,3.22E-01,1.24E-01,38.5
868,3.30E-01,1.27E-01,38.5213
869,3.40E-01,1.31E-01,38.5415
870,3.41E-01,1.31E-01,38.5599
871,3.42E-01,1.31E-01,38.5761
872,3.41E-01,1.31E-01,38.5932
873,3.39E-01,1.31E-01,38.6121
874,3.38E-01,1.30E-01,38.6313
875,3.37E-01,1.30E-01,38.6476
876,3.37E-01,1.30E-01,38.6616
877,3.37E-01,1.30E-01,38.6751
878,3.36E-01,1.30E-01,38.6875
879,3.34E-01,1.29E-01,38.6963
880,3.32E-01,1.28E-01,38.704
881,3.30E-01,1.28E-01,38.7114
882,3.31E-01,1.28E-01,38.7195
883,3.33E-01,1.28E-01,38.727
884,3.32E-01,1.28E-01,38.7346
885,3.30E-01,1.27E-01,38.7436
886,3.27E-01,1.26E-01,38.7545
887,3.25E-01,1.26E-01,38.7598
888,3.26E-01,1.26E-01,38.7679
889,3.26E-01,1.26E-01,38.7709
890,3.24E-01,1.25E-01,38.7821
891,3.18E-01,1.23E-01,38.7917
892,3.08E-01,1.19E-01,38.8165
893,2.94E-01,1.14E-01,38.8508
894,2.77E-01,1.07E-01,38.8904
895,2.57E-01,9.97E-02,38.9116
896,2.36E-01,9.18E-02,38.9275
897,2.23E-01,8.65E-02,38.9533
898,2.09E-01,8.14E-02,38.9736
899,2.03E-01,7.90E-02,39.0015
900,2.00E-01,7.80E-02,39.0294
901,2.03E-01,7.92E-02,39.0505
902,2.16E-01,8.43E-02,39.0744
903,2.34E-01,9.12E-02,39.0858
