Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
967,1.27E-01,6.38E-02,50.5748
968,1.41E-01,7.13E-02,50.6661
969,1.49E-01,7.57E-02,50.7626
970,1.52E-01,7.70E-02,50.8545
971,1.60E-01,8.13E-02,50.957
972,1.68E-01,8.53E-02,51.0474
973,1.75E-01,8.90E-02,51.142
974,1.83E-01,9.29E-02,51.2306
975,1.90E-01,9.67E-02,51.3032
976,1.97E-01,1.00E-01,51.3892
977,2.03E-01,1.03E-01,51.4656
978,2.07E-01,1.06E-01,51.542
979,2.09E-01,1.07E-01,51.6198
980,2.10E-01,1.08E-01,51.693
981,2.10E-01,1.08E-01,51.7771
982,2.08E-01,1.08E-01,51.8558
983,2.05E-01,1.06E-01,51.9236
984,2.00E-01,1.04E-01,51.991
985,1.94E-01,1.01E-01,52.0661
986,1.93E-01,1.01E-01,52.1321
987,1.93E-01,1.01E-01,52.2022
988,1.92E-01,1.00E-01,52.2674
989,1.91E-01,1.00E-01,52.3332
990,1.91E-01,9.99E-02,52.3989
991,1.90E-01,9.97E-02,52.4649
992,1.90E-01,9.96E-02,52.5296
993,1.89E-01,9.94E-02,52.5913
994,1.88E-01,9.92E-02,52.6552
995,1.88E-01,9.91E-02,52.7197
996,1.87E-01,9.90E-02,52.7841
997,1.87E-01,9.88E-02,52.8475
998,1.86E-01,9.85E-02,52.9145
999,1.85E-01,9.82E-02,52.9825
1000,1.84E-01,9.78E-02,53.0503
1001,1.84E-01,9.75E-02,53.1189
1002,1.83E-01,9.73E-02,53.1859
1003,1.83E-01,9.72E-02,53.2509
1004,1.82E-01,9.71E-02,53.315
1005,1.82E-01,9.71E-02,53.3784
1006,1.82E-01,9.72E-02,53.4414
1007,1.82E-01,9.73E-02,53.5043
1008,1.82E-01,9.75E-02,53.5669
1009,1.82E-01,9.76E-02,53.6295
1010,1.82E-01,9.77E-02,53.6923
1011,1.82E-01,9.78E-02,53.7551
