Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
953,8.06E-02,1.82E-02,22.5541
954,8.09E-02,1.82E-02,22.6049
955,8.58E-02,1.95E-02,22.6527
956,8.74E-02,1.98E-02,22.6993
957,9.25E-02,2.10E-02,22.749
958,9.64E-02,2.18E-02,22.7909
959,9.76E-02,2.22E-02,22.8324
960,1.00E-01,2.30E-02,22.8764
961,1.06E-01,2.43E-02,22.9205
962,1.15E-01,2.63E-02,22.9631
963,1.21E-01,2.77E-02,23.006
964,1.26E-01,2.89E-02,23.0258
965,1.34E-01,3.08E-02,23.0725
966,1.40E-01,3.26E-02,23.1028
967,1.56E-01,3.61E-02,23.1226
968,1.75E-01,4.03E-02,23.1571
969,1.85E-01,4.27E-02,23.1686
970,1.88E-01,4.35E-02,23.1668
971,1.98E-01,4.59E-02,23.1892
972,2.08E-01,4.81E-02,23.2176
973,2.17E-01,5.01E-02,23.2553
974,2.26E-01,5.24E-02,23.3292
975,2.34E-01,5.47E-02,23.4412
976,2.43E-01,5.69E-02,23.5687
977,2.49E-01,5.87E-02,23.6986
978,2.54E-01,6.02E-02,23.8301
979,2.57E-01,6.11E-02,23.9652
980,2.58E-01,6.18E-02,24.0998
981,2.57E-01,6.21E-02,24.2394
982,2.55E-01,6.19E-02,24.388
983,2.50E-01,6.12E-02,24.5335
984,2.44E-01,6.00E-02,24.6637
985,2.37E-01,5.87E-02,24.7576
986,2.36E-01,5.85E-02,24.8124
987,2.35E-01,5.84E-02,24.8373
988,2.34E-01,5.82E-02,24.8543
989,2.33E-01,5.80E-02,24.8702
990,2.33E-01,5.79E-02,24.8877
991,2.32E-01,5.78E-02,24.9126
992,2.31E-01,5.76E-02,24.9306
993,2.31E-01,5.75E-02,24.9531
994,2.30E-01,5.74E-02,24.9681
995,2.29E-01,5.73E-02,24.9881
996,2.29E-01,5.72E-02,25.0066
997,2.28E-01,5.71E-02,25.0337
998,2.27E-01,5.69E-02,25.0576
999,2.26E-01,5.67E-02,25.0849
1000,2.25E-01,5.65E-02,25.1073
1001,2.24E-01,5.63E-02,25.1318
1002,2.23E-01,5.62E-02,25.1525
1003,2.23E-01,5.61E-02,25.1757
1004,2.22E-01,5.60E-02,25.1996
1005,2.22E-01,5.60E-02,25.224
1006,2.22E-01,5.61E-02,25.2489
1007,2.22E-01,5.61E-02,25.2743
1008,2.22E-01,5.62E-02,25.3
1009,2.22E-01,5.63E-02,25.3258
1010,2.22E-01,5.63E-02,25.3517
1011,2.22E-01,5.63E-02,25.3777
1012,2.22E-01,5.63E-02,25.404
1013,2.22E-01,5.63E-02,25.4306
1014,2.21E-01,5.63E-02,25.4576
