Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
573,5.23E-01,4.27E-02,8.1966
574,5.22E-01,4.23E-02,8.1304
575,5.19E-01,4.17E-02,8.0662
576,5.17E-01,4.13E-02,8.0044
577,5.16E-01,4.09E-02,7.9452
578,5.16E-01,4.06E-02,7.8891
579,5.17E-01,4.04E-02,7.8368
580,5.22E-01,4.05E-02,7.7882
581,5.26E-01,4.06E-02,7.743
582,5.29E-01,4.06E-02,7.7012
583,5.30E-01,4.06E-02,7.6628
584,5.27E-01,4.02E-02,7.6274
585,5.23E-01,3.97E-02,7.5947
586,5.17E-01,3.92E-02,7.5647
587,5.04E-01,3.81E-02,7.5374
588,4.87E-01,3.68E-02,7.5125
589,4.71E-01,3.54E-02,7.4898
590,4.72E-01,3.53E-02,7.4689
591,4.80E-01,3.57E-02,7.4501
592,4.90E-01,3.64E-02,7.4326
593,4.90E-01,3.63E-02,7.4162
594,4.90E-01,3.63E-02,7.4004
595,4.92E-01,3.63E-02,7.3847
596,4.96E-01,3.65E-02,7.3687
597,4.98E-01,3.66E-02,7.3525
598,5.00E-01,3.66E-02,7.3356
599,5.01E-01,3.66E-02,7.3178
600,5.01E-01,3.66E-02,7.2995
601,5.02E-01,3.66E-02,7.2805
602,5.04E-01,3.67E-02,7.2606
603,5.09E-01,3.69E-02,7.2396
604,5.12E-01,3.71E-02,7.2177
605,5.13E-01,3.71E-02,7.1953
606,5.11E-01,3.68E-02,7.1723
607,5.09E-01,3.65E-02,7.1486
608,5.06E-01,3.62E-02,7.1232
609,5.03E-01,3.58E-02,7.0967
610,5.01E-01,3.55E-02,7.07
611,5.00E-01,3.52E-02,7.0429
612,4.98E-01,3.49E-02,7.0157
613,4.96E-01,3.46E-02,6.9888
614,4.93E-01,3.43E-02,6.9619
615,4.89E-01,3.39E-02,6.9354
616,4.87E-01,3.36E-02,6.9097
617,4.88E-01,3.35E-02,6.8851
618,4.92E-01,3.37E-02,6.8616
619,4.97E-01,3.39E-02,6.8395
620,4.98E-01,3.39E-02,6.819
621,4.97E-01,3.37E-02,6.8008
622,4.94E-01,3.35E-02,6.7852
623,4.90E-01,3.31E-02,6.772
624,4.86E-01,3.28E-02,6.7608
625,4.84E-01,3.26E-02,6.7513
626,4.82E-01,3.24E-02,6.743
627,4.81E-01,3.23E-02,6.7356
628,4.79E-01,3.22E-02,6.7282
629,4.76E-01,3.20E-02,6.7202
630,4.75E-01,3.19E-02,6.7113
631,4.76E-01,3.19E-02,6.7016
632,4.77E-01,3.19E-02,6.6908
633,4.79E-01,3.20E-02,6.6782
634,4.80E-01,3.20E-02,6.6637
635,4.81E-01,3.21E-02,6.647
636,4.83E-01,3.22E-02,6.6278
637,4.85E-01,3.22E-02,6.6062
638,4.85E-01,3.22E-02,6.5827
639,4.84E-01,3.20E-02,6.558
640,4.80E-01,3.15E-02,6.5323
641,4.79E-01,3.13E-02,6.5063
642,4.79E-01,3.11E-02,6.4795
643,4.80E-01,3.09E-02,6.4516
644,4.78E-01,3.06E-02,6.4234
645,4.72E-01,3.00E-02,6.395
646,4.65E-01,2.94E-02,6.3665
647,4.57E-01,2.89E-02,6.338
648,4.53E-01,2.84E-02,6.3095
649,4.53E-01,2.83E-02,6.2812
