Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
1488,2.59E-02,2.53E-03,9.7425
1489,2.78E-02,2.70E-03,9.714
1490,2.97E-02,2.87E-03,9.6882
1491,3.16E-02,3.04E-03,9.6728
1492,3.34E-02,3.22E-03,9.669
1493,3.52E-02,3.39E-03,9.6758
1494,3.70E-02,3.56E-03,9.6873
1495,3.85E-02,3.72E-03,9.6952
1496,3.99E-02,3.87E-03,9.711
1497,4.12E-02,4.01E-03,9.7392
1498,4.22E-02,4.13E-03,9.7683
1499,4.32E-02,4.24E-03,9.7998
1500,4.38E-02,4.32E-03,9.8317
1501,4.43E-02,4.38E-03,9.8678
1502,4.49E-02,4.46E-03,9.9044
1503,4.57E-02,4.56E-03,9.9441
1504,4.66E-02,4.67E-03,9.9876
1505,4.77E-02,4.79E-03,10.0341
1506,4.87E-02,4.92E-03,10.0831
1507,4.98E-02,5.06E-03,10.1337
1508,5.10E-02,5.19E-03,10.1853
1509,5.22E-02,5.30E-03,10.2377
1510,5.31E-02,5.41E-03,10.2909
1511,5.38E-02,5.52E-03,10.3446
1512,5.43E-02,5.63E-03,10.3983
1513,5.49E-02,5.73E-03,10.4519
1514,5.54E-02,5.83E-03,10.5058
1515,5.60E-02,5.94E-03,10.5606
1516,5.65E-02,6.04E-03,10.6164
1517,5.71E-02,6.15E-03,10.6729
1518,5.78E-02,6.24E-03,10.7296
1519,5.86E-02,6.33E-03,10.7862
1520,5.93E-02,6.42E-03,10.8426
1521,5.99E-02,6.52E-03,10.8989
1522,6.05E-02,6.61E-03,10.955
1523,6.10E-02,6.70E-03,11.0109
1524,6.14E-02,6.79E-03,11.0663
1525,6.18E-02,6.87E-03,11.121
1526,6.21E-02,6.95E-03,11.1752
1527,6.24E-02,7.03E-03,11.229
1528,6.27E-02,7.10E-03,11.2826
1529,6.31E-02,7.18E-03,11.3363
1530,6.35E-02,7.24E-03,11.3903
1531,6.39E-02,7.31E-03,11.4449
1532,6.42E-02,7.37E-03,11.4999
1533,6.45E-02,7.44E-03,11.5553
1534,6.48E-02,7.50E-03,11.611
1535,6.49E-02,7.56E-03,11.667
1536,6.51E-02,7.62E-03,11.7233
1537,6.52E-02,7.68E-03,11.7802
1538,6.53E-02,7.74E-03,11.8377
1539,6.54E-02,7.79E-03,11.8959
1540,6.55E-02,7.85E-03,11.9551
1541,6.57E-02,7.90E-03,12.0155
1542,6.58E-02,7.95E-03,12.0769
1543,6.59E-02,8.01E-03,12.1392
1544,6.60E-02,8.05E-03,12.2017
1545,6.60E-02,8.10E-03,12.2645
1546,6.61E-02,8.14E-03,12.3273
1547,6.61E-02,8.19E-03,12.3903
1548,6.61E-02,8.23E-03,12.4535
1549,6.61E-02,8.27E-03,12.5169
1550,6.61E-02,8.31E-03,12.58
1551,6.60E-02,8.34E-03,12.6426
1552,6.60E-02,8.37E-03,12.7041
1553,6.59E-02,8.40E-03,12.7642
1554,6.58E-02,8.43E-03,12.8227
1555,6.57E-02,8.46E-03,12.8798
1556,6.55E-02,8.48E-03,12.9355
1557,6.54E-02,8.51E-03,12.99
1558,6.53E-02,8.52E-03,13.0434
1559,6.51E-02,8.54E-03,13.0959
1560,6.49E-02,8.55E-03,13.1478
1561,6.47E-02,8.55E-03,13.199
1562,6.44E-02,8.54E-03,13.2492
1563,6.40E-02,8.52E-03,13.2984
1564,6.36E-02,8.49E-03,13.3463
1565,6.31E-02,8.45E-03,13.3932
1566,6.26E-02,8.41E-03,13.4389
1567,6.20E-02,8.35E-03,13.4836
1568,6.14E-02,8.30E-03,13.5274
1569,6.09E-02,8.25E-03,13.5705
1570,6.03E-02,8.20E-03,13.6132
1571,5.98E-02,8.16E-03,13.6556
1572,5.94E-02,8.13E-03,13.6978
1573,5.91E-02,8.12E-03,13.7402
1574,5.90E-02,8.13E-03,13.783
1575,5.89E-02,8.15E-03,13.8263
1576,5.90E-02,8.18E-03,13.8702
1577,5.91E-02,8.23E-03,13.9147
1578,5.94E-02,8.29E-03,13.9598
1579,5.97E-02,8.35E-03,14.0055
1580,5.99E-02,8.41E-03,14.0513
1581,6.01E-02,8.47E-03,14.0971
1582,6.04E-02,8.53E-03,14.1426
1583,6.05E-02,8.57E-03,14.1875
1584,6.05E-02,8.61E-03,14.2314
1585,6.05E-02,8.64E-03,14.2739
1586,6.05E-02,8.66E-03,14.315
1587,6.04E-02,8.69E-03,14.3549
1588,6.04E-02,8.71E-03,14.3937
1589,6.03E-02,8.73E-03,14.4317
1590,6.03E-02,8.74E-03,14.4688
1591,6.02E-02,8.75E-03,14.5051
1592,6.02E-02,8.76E-03,14.5407
1593,6.01E-02,8.77E-03,14.5756
1594,6.00E-02,8.77E-03,14.6099
1595,5.98E-02,8.76E-03,14.6433
1596,5.95E-02,8.73E-03,14.6757
1597,5.92E-02,8.70E-03,14.7071
1598,5.88E-02,8.66E-03,14.7376
1599,5.85E-02,8.62E-03,14.7672
1600,5.81E-02,8.59E-03,14.796
1601,5.78E-02,8.56E-03,14.8241
1602,5.75E-02,8.54E-03,14.8517
1603,5.74E-02,8.53E-03,14.8789
1604,5.73E-02,8.53E-03,14.9059
1605,5.72E-02,8.54E-03,14.9329
1606,5.71E-02,8.55E-03,14.9604
1607,5.71E-02,8.57E-03,14.9889
1608,5.71E-02,8.59E-03,15.0182
1609,5.72E-02,8.61E-03,15.0477
1610,5.73E-02,8.64E-03,15.0765
1611,5.74E-02,8.68E-03,15.1043
1612,5.76E-02,8.71E-03,15.131
1613,5.77E-02,8.74E-03,15.1569
1614,5.79E-02,8.78E-03,15.1819
1615,5.80E-02,8.82E-03,15.2062
1616,5.81E-02,8.85E-03,15.2301
1617,5.83E-02,8.89E-03,15.2543
1618,5.83E-02,8.92E-03,15.2791
1619,5.84E-02,8.96E-03,15.3043
1620,5.85E-02,8.99E-03,15.3294
1621,5.86E-02,9.01E-03,15.3538
1622,5.88E-02,9.04E-03,15.3775
1623,5.88E-02,9.06E-03,15.4004
1624,5.89E-02,9.07E-03,15.4228
1625,5.89E-02,9.08E-03,15.4448
1626,5.89E-02,9.08E-03,15.4663
1627,5.88E-02,9.08E-03,15.4869
1628,5.86E-02,9.07E-03,15.5061
